,Id,MSSubClass,MSZoning,Neighborhood,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,Foundation,BsmtQual,BsmtFinType1,GrLivArea,TotRmsAbvGrd,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,SalePrice,OverallCond_bin,FullBath_bin,ExterQual_bin,KitchenQual_bin
1106,1363,50,RL,NAmes,1.5Fin,4,1920,2007,VinylSd,VinylSd,None,BrkTil,TA,Unf,1738,7,1,Attchd,Unf,1,368,104900,0,1,1,1
1107,1369,120,RM,CollgCr,1Story,6,2003,2004,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,848,4,0,Attchd,Fin,2,420,144000,1,0,0,0
1108,1411,60,RL,CollgCr,2Story,7,2001,2001,VinylSd,VinylSd,None,PConc,Gd,GLQ,1840,6,0,Attchd,RFn,2,622,230000,1,1,0,0
1109,1413,90,RL,NAmes,1Story,4,1949,1950,BrkFace,Stone,None,Slab,TA,Unf,1040,6,0,Detchd,Unf,2,420,90000,1,1,1,1
1110,26,20,RL,NridgHt,1Story,8,2007,2007,VinylSd,VinylSd,Stone,PConc,Gd,Unf,1600,7,1,Attchd,RFn,3,890,256300,1,1,0,0
1111,132,60,RL,Gilbert,2Story,6,2000,2000,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,2054,7,1,BuiltIn,RFn,2,390,244000,1,1,0,0
1112,179,20,RL,StoneBr,1Story,9,2008,2009,VinylSd,VinylSd,Stone,PConc,Ex,GLQ,2234,9,1,Attchd,Fin,3,1166,501837,1,1,0,0
1113,196,160,RL,NPkVill,2Story,6,1976,1976,Plywood,Brk Cmn,None,CBlock,Gd,ALQ,1456,7,1,Attchd,Unf,2,440,148500,0,1,1,1
1114,199,75,RM,OldTown,2.5Fin,6,1912,1950,Wd Sdng,Wd Sdng,None,CBlock,TA,Unf,2229,8,0,Attchd,Unf,0,0,104000,0,0,1,1
1115,213,60,FV,Somerst,2Story,7,2009,2009,VinylSd,VinylSd,None,PConc,Gd,GLQ,1852,7,1,Attchd,RFn,2,644,252678,1,1,1,0
1116,232,60,RL,NoRidge,2Story,8,1995,1996,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,2794,9,1,Attchd,Fin,3,810,403000,1,1,0,0
1117,316,60,RL,Gilbert,2Story,7,2004,2005,VinylSd,VinylSd,None,PConc,Gd,GLQ,1432,6,1,Attchd,Fin,2,432,188500,1,1,0,0
1118,329,75,RL,BrkSide,2.5Unf,6,1916,1994,Wd Sdng,Wd Shng,None,BrkTil,TA,Unf,2134,10,0,Detchd,Unf,2,441,214500,0,1,1,0
1119,330,70,RM,IDOTRR,2Story,5,1920,1950,Wd Sdng,Wd Shng,None,PConc,TA,Unf,1192,6,0,Detchd,Unf,1,189,78000,1,0,1,1
1120,357,20,RL,Gilbert,1Story,6,1992,1992,HdBoard,HdBoard,BrkFace,PConc,Gd,GLQ,1167,6,0,Attchd,RFn,2,400,173000,0,1,1,0
1121,363,85,RL,Edwards,SFoyer,7,2003,2003,HdBoard,HdBoard,BrkFace,Slab,TA,Unf,1922,7,1,BuiltIn,RFn,2,672,198500,1,0,0,0
1122,366,70,RM,IDOTRR,2Story,5,1920,1997,VinylSd,VinylSd,None,CBlock,TA,Rec,1344,6,0,Detchd,Unf,1,468,147000,0,0,1,1
1123,367,20,RL,NAmes,1Story,6,1963,1963,Plywood,Plywood,BrkFace,CBlock,Gd,BLQ,1394,6,2,Attchd,RFn,2,514,159000,1,0,1,1
1124,460,50,RL,BrkSide,1.5Fin,5,1950,1950,MetalSd,MetalSd,BrkCmn,CBlock,TA,LwQ,1203,5,1,Detchd,Unf,1,352,110000,0,0,1,0
1125,486,20,RL,NAmes,1Story,5,1950,2007,MetalSd,MetalSd,None,CBlock,TA,ALQ,1113,5,1,Attchd,Unf,1,264,147000,0,0,0,0
1126,506,90,RM,OldTown,2Story,5,1952,1952,Wd Sdng,Wd Sdng,BrkFace,CBlock,TA,Unf,1960,10,0,Detchd,Unf,2,400,124500,1,1,1,1
1127,510,20,RL,NAmes,1Story,5,1959,1959,MetalSd,MetalSd,BrkFace,CBlock,TA,ALQ,1041,6,0,Attchd,RFn,1,270,124500,0,0,1,1
1128,518,60,RL,NoRidge,2Story,7,1996,1997,VinylSd,VinylSd,BrkFace,PConc,Gd,Unf,2344,7,1,Attchd,RFn,3,889,265000,1,1,0,0
1129,553,20,RL,NridgHt,1Story,8,2006,2006,VinylSd,VinylSd,Stone,PConc,Ex,Unf,1717,7,1,Attchd,RFn,3,908,255500,1,1,0,0
1130,573,60,RL,Timber,2Story,7,2009,2009,VinylSd,VinylSd,None,PConc,Ex,Unf,1692,6,0,Attchd,RFn,2,650,224500,1,1,1,0
1131,585,50,RM,BrkSide,1.5Fin,4,1935,1995,AsbShng,AsbShng,None,BrkTil,TA,Unf,1573,6,0,Detchd,Unf,1,240,133000,0,0,1,0
1132,588,85,RL,Sawyer,SFoyer,5,1982,1982,HdBoard,HdBoard,None,CBlock,TA,ALQ,860,4,0,Detchd,Unf,2,528,137000,0,0,1,1
1133,623,20,RL,Sawyer,1Story,5,1977,1977,Plywood,Plywood,BrkFace,CBlock,TA,BLQ,980,6,0,Detchd,Unf,2,484,135000,0,0,1,1
1134,643,80,RL,NAmes,SLvl,8,1972,1995,Plywood,Wd Sdng,None,CBlock,Gd,GLQ,2704,9,3,Attchd,Fin,2,538,345000,0,1,0,0
1135,653,60,RL,CollgCr,2Story,7,1996,1996,VinylSd,VinylSd,None,PConc,Gd,Unf,1716,7,1,Attchd,RFn,2,512,191000,1,1,0,0
1136,662,60,RL,NoRidge,2Story,8,1994,2005,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,2448,8,1,Attchd,RFn,3,711,402000,0,1,0,0
1137,663,20,RL,NAmes,1Story,6,1968,1968,Wd Sdng,Wd Sdng,BrkFace,CBlock,Fa,Unf,1392,5,2,Attchd,RFn,2,576,110000,0,0,1,1
1138,672,70,RH,Edwards,2Story,6,1925,1950,Wd Sdng,Wd Sdng,None,BrkTil,TA,BLQ,1369,6,0,Detchd,Unf,1,300,103600,0,1,1,1
1139,679,20,RL,StoneBr,1Story,8,2008,2008,VinylSd,VinylSd,Stone,PConc,Ex,Unf,2046,7,1,Attchd,Fin,3,834,372500,1,1,0,0
1140,682,50,RH,SWISU,1.5Fin,5,1932,2000,VinylSd,Stucco,None,BrkTil,TA,Rec,1520,6,0,Detchd,Unf,1,281,159434,1,0,1,1
1141,723,20,RL,NAmes,1Story,4,1970,1970,MetalSd,MetalSd,None,CBlock,TA,ALQ,864,5,0,Detchd,Unf,2,463,124500,0,0,1,1
1142,729,90,RL,NAmes,1Story,5,1958,1958,VinylSd,VinylSd,BrkFace,CBlock,TA,Unf,1776,9,0,Detchd,Unf,3,888,110000,1,1,1,1
1143,755,20,RL,NAmes,1Story,6,1969,2005,Plywood,Plywood,None,CBlock,TA,GLQ,1026,5,0,Detchd,RFn,2,440,156000,0,0,1,0
1144,764,60,RL,NoRidge,2Story,8,1999,1999,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,2365,8,1,Attchd,RFn,3,856,337000,1,1,0,0
1145,784,85,RL,Mitchel,SFoyer,5,1978,1978,Plywood,Plywood,BrkFace,PConc,Gd,GLQ,1110,4,1,Attchd,Fin,2,602,165500,0,0,1,0
1146,799,60,RL,NridgHt,2Story,9,2008,2009,VinylSd,VinylSd,Stone,PConc,Ex,Unf,3140,11,2,BuiltIn,Fin,3,820,485000,1,0,0,0
1147,824,50,RL,SWISU,1.5Fin,6,1940,1950,VinylSd,VinylSd,None,BrkTil,TA,Unf,1489,7,1,Detchd,Unf,1,240,139500,0,1,1,1
1148,847,60,RL,SawyerW,2Story,7,1993,1993,HdBoard,HdBoard,BrkFace,PConc,Gd,ALQ,1775,7,1,Attchd,Unf,2,425,213000,1,1,0,0
1149,864,20,RL,NAmes,1Story,5,1959,1959,BrkFace,Plywood,None,CBlock,TA,BLQ,1148,6,0,Attchd,Unf,1,672,132500,1,0,1,1
1150,880,20,RL,CollgCr,1Story,5,1978,2005,VinylSd,VinylSd,BrkFace,CBlock,TA,ALQ,864,6,0,Attchd,Unf,1,336,136500,0,0,0,1
1151,885,20,RL,NAmes,1Story,5,1967,1967,HdBoard,HdBoard,BrkFace,CBlock,TA,BLQ,892,5,0,Attchd,RFn,1,288,100000,1,0,1,1
1152,892,60,RL,Sawyer,2Story,6,1978,1978,HdBoard,HdBoard,BrkFace,CBlock,TA,LwQ,1683,7,1,Attchd,RFn,2,440,172500,1,1,1,1
1153,931,20,RL,Timber,1Story,8,2007,2007,VinylSd,VinylSd,None,PConc,Gd,GLQ,1466,7,0,Attchd,Fin,3,610,201000,1,1,0,0
1154,932,20,RL,NAmes,1Story,5,1965,1965,VinylSd,VinylSd,None,CBlock,TA,BLQ,925,5,0,Detchd,Unf,1,429,117500,0,0,1,1
1155,972,160,RL,NridgHt,2Story,7,2003,2004,VinylSd,Wd Shng,Stone,PConc,Gd,GLQ,1626,6,0,BuiltIn,RFn,2,474,173000,1,1,0,0
1156,982,60,RL,NoRidge,2Story,8,1998,1999,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,2612,8,1,Attchd,Fin,3,676,336000,1,1,0,0
1157,995,20,RL,NridgHt,1Story,10,2006,2007,CemntBd,CmentBd,Stone,PConc,Ex,GLQ,1718,7,1,Attchd,Fin,3,786,337500,1,1,0,0
1158,1001,20,RL,Edwards,1Story,3,1952,1952,BrkComm,Brk Cmn,None,Slab,TA,Unf,944,4,0,Detchd,Unf,2,528,82000,0,0,1,1
1159,1045,20,RL,NWAmes,1Story,8,1981,1981,BrkFace,BrkFace,None,PConc,Gd,ALQ,2524,9,1,Attchd,Fin,2,542,278000,1,1,0,0
1160,1059,60,RL,NridgHt,2Story,9,2008,2008,VinylSd,VinylSd,Stone,PConc,Ex,GLQ,2184,10,1,Attchd,Fin,3,836,335000,1,1,0,0
1161,1074,60,RL,Edwards,2Story,6,1977,1977,HdBoard,Plywood,BrkFace,CBlock,TA,BLQ,1426,6,0,Attchd,Fin,2,440,159500,0,0,1,1
1162,1099,50,RM,BrkSide,1.5Fin,4,1936,1950,MetalSd,MetalSd,None,BrkTil,TA,BLQ,1324,6,0,Detchd,Unf,1,240,128000,0,0,1,1
1163,1148,70,RL,Crawfor,2Story,7,1941,1950,MetalSd,MetalSd,None,CBlock,TA,Rec,1564,7,1,Attchd,Unf,1,234,174500,0,0,1,1
1164,1150,70,RM,OldTown,2Story,7,1920,1988,VinylSd,VinylSd,None,PConc,TA,ALQ,1482,7,0,Detchd,Unf,2,324,143000,0,0,1,1
1165,1158,120,RL,NridgHt,1Story,7,2007,2008,VinylSd,VinylSd,Stone,PConc,Gd,GLQ,1314,6,1,Attchd,RFn,2,626,230000,1,1,0,0
1166,1179,50,RL,Crawfor,1.5Fin,5,1921,1950,Wd Sdng,Wd Sdng,None,BrkTil,TA,Unf,1343,7,1,Detchd,Unf,1,186,154900,0,0,1,1
1167,1189,60,RL,CollgCr,2Story,7,2002,2002,VinylSd,VinylSd,BrkFace,PConc,Gd,Unf,1660,7,0,Attchd,RFn,2,493,195000,1,1,0,0
1168,1258,30,RL,Edwards,1Story,5,1922,1950,Wd Sdng,Wd Sdng,None,PConc,Fa,Unf,864,4,0,Attchd,Unf,0,0,99900,0,0,1,1
1169,1353,50,RM,BrkSide,1.5Fin,6,1937,2000,MetalSd,MetalSd,None,BrkTil,TA,Unf,1176,4,0,Detchd,Unf,2,624,134900,0,0,0,1
1170,1378,50,RL,Edwards,1.5Fin,5,1941,1960,Wd Sdng,Wd Sdng,None,CBlock,TA,LwQ,1604,6,0,Detchd,Unf,2,660,117000,1,1,1,1
1171,47,50,RL,Mitchel,1.5Fin,7,2003,2003,VinylSd,VinylSd,None,PConc,Ex,GLQ,2149,6,1,Attchd,RFn,2,670,239686,1,0,0,0
1172,57,160,FV,Somerst,2Story,8,1999,2000,MetalSd,MetalSd,BrkFace,PConc,Gd,GLQ,1739,7,0,Attchd,Fin,2,480,172500,1,1,0,0
1173,93,30,RL,Crawfor,1Story,5,1921,2006,Wd Sdng,Wd Sdng,None,BrkTil,Gd,ALQ,964,5,0,Detchd,Unf,2,432,163500,0,0,1,1
1174,140,60,RL,CollgCr,2Story,6,1997,1997,VinylSd,VinylSd,None,PConc,Gd,GLQ,1764,7,0,Attchd,RFn,2,470,231500,1,1,1,0
1175,188,50,RL,OldTown,1.5Fin,5,1916,1987,HdBoard,HdBoard,None,CBlock,Fa,Unf,1656,8,0,Detchd,Unf,1,180,135000,0,1,1,1
1176,300,20,RL,Crawfor,1Story,6,1950,2004,HdBoard,HdBoard,None,CBlock,TA,Unf,1152,6,1,Attchd,Unf,1,300,158500,0,0,1,0
1177,317,60,RL,NWAmes,2Story,7,1980,1980,CemntBd,CmentBd,BrkFace,CBlock,Gd,GLQ,2353,10,1,Attchd,RFn,2,484,260000,0,1,0,0
1178,427,80,RL,SawyerW,SLvl,7,1989,1989,Wd Sdng,Wd Sdng,BrkFace,PConc,Gd,GLQ,1644,5,1,Attchd,Fin,2,569,275000,1,1,0,0
1179,440,50,RL,Edwards,1.5Fin,6,1920,2000,Wd Sdng,Wd Sdng,None,BrkTil,TA,Unf,1196,7,0,Detchd,Unf,2,528,110000,0,0,1,0
1180,465,20,RL,CollgCr,1Story,5,1978,1978,HdBoard,HdBoard,BrkFace,CBlock,Gd,Rec,1040,5,0,Attchd,Unf,0,0,124000,1,1,1,1
1181,517,80,RL,NWAmes,SLvl,6,1972,1972,HdBoard,HdBoard,BrkFace,CBlock,TA,Unf,2119,7,1,Attchd,RFn,2,583,158000,0,1,1,1
1182,577,50,RL,SWISU,1.5Fin,7,1928,1950,Wd Sdng,Wd Sdng,None,BrkTil,TA,Unf,1477,6,1,Detchd,Unf,1,216,145000,0,1,1,1
1183,582,20,RL,NridgHt,1Story,8,2008,2009,VinylSd,VinylSd,BrkFace,PConc,Ex,Unf,2042,8,1,Attchd,RFn,3,1390,253293,1,1,0,0
1184,716,20,RL,NWAmes,1Story,6,1974,1974,HdBoard,HdBoard,BrkFace,CBlock,Gd,Unf,1350,7,1,Attchd,RFn,2,478,165000,1,1,1,1
1185,848,20,RL,CollgCr,1Story,5,1972,1972,HdBoard,Plywood,None,CBlock,TA,BLQ,864,5,1,Attchd,Unf,1,338,133500,0,0,1,1
1186,854,80,RL,NAmes,SLvl,6,1964,1964,MetalSd,HdBoard,BrkFace,CBlock,TA,Rec,1445,7,1,Attchd,RFn,2,645,158000,0,0,1,1
1187,866,20,RL,NAmes,1Story,5,1970,1970,MetalSd,MetalSd,BrkFace,CBlock,TA,BLQ,1002,5,0,Detchd,Unf,2,902,148500,0,0,1,1
1188,871,20,RL,NAmes,1Story,5,1962,1962,MetalSd,MetalSd,None,CBlock,TA,Unf,894,5,0,Detchd,Unf,1,308,109500,1,0,1,1
1189,875,50,RM,OldTown,1.5Fin,5,1941,1950,Wd Sdng,Wd Sdng,None,CBlock,TA,Unf,1131,5,0,Detchd,Unf,1,200,66500,0,0,1,1
1190,934,20,RL,CollgCr,1Story,7,2004,2004,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1500,6,0,Attchd,RFn,2,570,190000,1,1,0,0
1191,937,20,RL,SawyerW,1Story,7,2003,2003,VinylSd,VinylSd,None,PConc,Gd,GLQ,1200,5,0,Attchd,RFn,2,555,184900,1,1,0,0
1192,985,90,RL,Mitchel,1.5Fin,5,1977,1977,Plywood,Plywood,None,CBlock,TA,Unf,1734,8,0,Attchd,Unf,2,539,126000,1,1,1,0
1193,1008,160,RM,MeadowV,2Story,4,1970,1970,CemntBd,CmentBd,None,CBlock,TA,BLQ,1092,6,0,Attchd,RFn,1,286,88000,0,0,1,1
1194,1018,120,RL,StoneBr,1Story,8,1984,1984,HdBoard,HdBoard,None,CBlock,Gd,GLQ,1360,4,1,Attchd,RFn,2,565,187500,1,0,0,0
1195,1032,75,RL,SWISU,2.5Fin,7,1920,1970,Wd Sdng,Plywood,None,BrkTil,TA,GLQ,3082,12,2,Basment,Fin,2,672,197000,0,1,1,1
1196,1043,120,RL,NridgHt,1Story,6,2005,2005,VinylSd,VinylSd,Stone,PConc,Gd,ALQ,1306,5,1,Attchd,RFn,2,624,196000,1,1,0,0
1197,1187,190,RL,OldTown,2Story,3,1900,1970,HdBoard,HdBoard,None,CBlock,Fa,BLQ,1699,7,0,CarPort,Unf,2,420,95000,1,1,1,1
1198,1213,30,RL,Edwards,1Story,4,1941,1950,MetalSd,MetalSd,None,CBlock,TA,Rec,672,4,0,Attchd,Unf,1,234,113000,0,0,1,1
1199,1272,20,RL,NWAmes,1Story,6,1968,1968,BrkFace,BrkFace,None,CBlock,TA,Unf,1489,7,1,Attchd,RFn,2,462,185750,0,1,1,0
1200,1351,90,RL,NAmes,2Story,5,1969,1969,MetalSd,MetalSd,BrkFace,CBlock,TA,LwQ,2634,12,0,Detchd,Unf,4,968,200000,1,1,1,1
1201,117,20,RL,Sawyer,1Story,5,1962,1962,Wd Sdng,Wd Sdng,BrkFace,CBlock,TA,LwQ,1092,6,1,Attchd,Unf,1,288,139000,1,0,1,1
1202,193,20,RL,CollgCr,1Story,7,1999,1999,VinylSd,VinylSd,None,PConc,Gd,GLQ,1431,6,0,Attchd,Fin,2,666,192000,1,1,0,0
1203,342,20,RH,SawyerW,1Story,4,1950,1950,Wd Sdng,AsbShng,None,CBlock,TA,Unf,841,4,0,CarPort,Unf,1,294,82000,0,0,1,1
1204,397,20,RL,CollgCr,1Story,5,1972,1972,MetalSd,MetalSd,None,CBlock,TA,Rec,894,6,0,Detchd,RFn,2,600,123000,1,0,1,1
1205,426,60,RM,OldTown,2Story,7,1946,1992,HdBoard,HdBoard,None,CBlock,TA,Unf,1389,6,2,Detchd,Unf,1,240,135000,0,0,1,1
1206,479,20,RL,CollgCr,1Story,8,2007,2008,VinylSd,VinylSd,Stone,PConc,Ex,GLQ,1718,7,1,Attchd,RFn,3,826,297000,1,1,0,0
1207,508,20,FV,Somerst,1Story,6,2009,2009,VinylSd,VinylSd,None,PConc,Gd,GLQ,1218,4,0,Attchd,Fin,2,676,208300,1,1,0,0
1208,516,20,RL,NridgHt,1Story,10,2009,2009,CemntBd,CmentBd,BrkFace,CBlock,Ex,GLQ,2020,9,1,Attchd,Fin,3,900,402861,1,1,0,0
1209,569,50,RL,SawyerW,1.5Fin,8,1983,2009,Wd Sdng,Wd Sdng,None,CBlock,Gd,GLQ,2132,5,1,BuiltIn,Fin,2,612,316600,0,0,0,0
1210,786,20,RL,NWAmes,1Story,6,1967,1967,BrkFace,Wd Sdng,None,CBlock,TA,Rec,1342,7,1,Attchd,Unf,2,457,161500,1,1,1,1
1211,791,120,RL,Blmngtn,1Story,7,2005,2006,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1145,5,1,Attchd,Fin,2,397,160200,1,1,0,0
1212,874,40,RL,NAmes,1Story,5,1949,1950,HdBoard,HdBoard,None,CBlock,TA,Rec,1268,6,1,Attchd,Unf,1,288,133000,0,0,0,1
1213,946,50,RM,OldTown,1.5Fin,5,1890,1996,VinylSd,VinylSd,None,BrkTil,TA,LwQ,1869,7,0,Detchd,Unf,2,456,124900,0,0,1,1
1214,1037,20,RL,Timber,1Story,9,2007,2008,VinylSd,VinylSd,Stone,PConc,Ex,GLQ,1620,6,1,Attchd,Fin,3,912,315500,1,1,0,0
1215,1166,20,RL,NridgHt,1Story,7,2009,2009,VinylSd,VinylSd,Stone,PConc,Gd,Unf,1502,7,0,Attchd,RFn,2,644,233170,1,1,0,0
1216,1218,20,FV,Somerst,1Story,8,2009,2009,CemntBd,CmentBd,Stone,PConc,Gd,GLQ,1314,6,0,Attchd,RFn,2,552,229456,1,1,0,0
1217,1283,20,RL,CollgCr,1Story,5,1977,2008,HdBoard,HdBoard,None,CBlock,Gd,LwQ,1040,5,0,Detchd,Unf,2,484,150500,0,1,1,0
1218,1412,50,RL,NAmes,1.5Fin,6,1950,2005,VinylSd,VinylSd,None,CBlock,TA,BLQ,1668,6,0,Attchd,Unf,1,271,140000,0,0,1,1
1219,1414,20,RL,SawyerW,1Story,8,2005,2006,VinylSd,VinylSd,Stone,PConc,Gd,GLQ,1844,7,1,Attchd,Fin,2,620,257000,1,1,0,0
1220,1451,90,RL,NAmes,2Story,5,1974,1974,VinylSd,VinylSd,None,CBlock,Gd,Unf,1792,8,0,Attchd,Unf,0,0,136000,1,1,1,1
1221,6,50,RL,Mitchel,1.5Fin,5,1993,1995,VinylSd,VinylSd,None,Wood,Gd,GLQ,1362,5,0,Attchd,Unf,2,480,143000,1,0,1,1
1222,38,20,RL,NAmes,1Story,5,1954,1990,Wd Sdng,Wd Sdng,BrkFace,CBlock,TA,Rec,1297,5,1,Attchd,Fin,2,498,153000,0,0,1,1
1223,89,50,C (all),IDOTRR,1.5Fin,3,1915,1982,Plywood,Plywood,None,CBlock,TA,Unf,1526,6,0,Attchd,Unf,0,0,85000,0,0,1,1
1224,276,50,RL,BrkSide,1.5Fin,7,1925,2007,Wd Sdng,Wd Sdng,None,BrkTil,TA,Unf,1548,5,0,Detchd,Unf,2,672,205000,0,1,0,0
1225,295,20,RL,NAmes,1Story,6,1953,1953,HdBoard,HdBoard,Stone,CBlock,TA,GLQ,1644,7,2,Attchd,Fin,2,418,167000,1,0,1,1
1226,333,20,RL,NridgHt,1Story,8,2003,2004,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1629,7,1,Attchd,RFn,3,880,284000,1,1,0,0
1227,384,45,RH,SawyerW,1.5Unf,6,1928,1950,Wd Sdng,Wd Sdng,None,BrkTil,Fa,Unf,784,5,0,Detchd,Unf,2,360,76000,0,0,1,1
1228,388,80,RL,Edwards,SLvl,6,1976,1976,MetalSd,MetalSd,BrkFace,CBlock,TA,ALQ,1125,6,1,Detchd,Unf,1,352,125000,0,0,1,1
1229,400,60,FV,Somerst,2Story,7,2006,2007,CemntBd,CmentBd,Stone,PConc,Gd,GLQ,1550,7,0,Attchd,Fin,2,438,241000,1,1,0,0
1230,606,60,RL,NAmes,2Story,7,1965,1990,HdBoard,HdBoard,BrkFace,CBlock,TA,BLQ,1986,7,3,Attchd,Unf,2,486,205000,0,1,1,1
1231,645,20,FV,Somerst,1Story,9,2009,2009,CemntBd,CmentBd,Stone,PConc,Ex,GLQ,1766,7,1,Attchd,Fin,3,478,370878,1,1,0,0
1232,652,70,RL,Edwards,2Story,4,1940,1950,MetalSd,MetalSd,None,CBlock,TA,Unf,1510,7,1,Detchd,Unf,1,296,108000,1,0,1,1
1233,744,80,RL,Sawyer,SLvl,5,1963,1999,HdBoard,HdBoard,None,CBlock,Gd,ALQ,1464,6,1,Attchd,RFn,2,480,175000,0,1,1,1
1234,761,20,RL,NAmes,1Story,6,1959,1959,Wd Sdng,Wd Sdng,None,CBlock,TA,Rec,864,5,0,Detchd,Unf,1,300,127500,0,0,1,1
1235,762,30,RM,BrkSide,1Story,5,1924,1950,Wd Sdng,Wd Sdng,None,PConc,TA,LwQ,1301,5,0,Detchd,Unf,2,440,100000,1,0,1,1
1236,912,20,RL,CollgCr,1Story,5,1977,1989,HdBoard,Plywood,None,CBlock,Gd,ALQ,1268,5,0,Detchd,Unf,1,252,143500,0,0,1,0
1237,975,70,RL,BrkSide,2Story,7,1910,1993,HdBoard,HdBoard,None,BrkTil,Gd,Unf,2019,8,0,Detchd,Unf,2,532,167500,0,0,1,0
1238,1123,20,RL,Edwards,1Story,4,1956,1956,AsbShng,AsbShng,None,CBlock,TA,Unf,960,5,0,Basment,Unf,1,288,112000,0,0,1,1
1239,1142,60,RL,NWAmes,2Story,5,1976,1976,Plywood,Plywood,BrkFace,CBlock,TA,ALQ,1868,9,1,Attchd,Unf,2,484,197500,0,1,1,0
1240,1204,20,RL,CollgCr,1Story,7,2000,2001,VinylSd,VinylSd,BrkFace,PConc,Gd,Unf,1630,6,1,Attchd,Unf,2,451,213000,1,1,0,0
1241,1289,120,RL,StoneBr,1Story,8,2000,2000,CemntBd,CmentBd,None,PConc,Gd,GLQ,1659,5,1,Attchd,Fin,2,499,278000,1,1,0,0
1242,1371,50,RL,OldTown,1.5Fin,4,1920,1950,CBlock,CBlock,None,PConc,TA,ALQ,1374,6,0,Detchd,Fin,1,338,105000,0,0,1,1
1243,1385,50,RL,Edwards,1.5Fin,6,1939,1950,WdShing,Wd Shng,None,BrkTil,TA,Rec,1258,6,0,Detchd,Unf,1,280,105000,1,0,1,1
1244,1389,20,RL,Gilbert,1Story,9,2006,2007,VinylSd,VinylSd,Stone,PConc,Ex,GLQ,1746,7,2,Attchd,Fin,3,758,377500,1,1,0,0
1245,1400,50,RL,SWISU,1.5Fin,6,1925,1990,WdShing,Wd Shng,None,BrkTil,TA,BLQ,1608,7,1,Detchd,Unf,1,216,137450,0,1,1,0
1246,1432,120,RL,NPkVill,1Story,6,1976,1976,Plywood,Plywood,None,CBlock,Gd,LwQ,958,5,0,Attchd,RFn,2,440,143750,0,1,1,1
1247,1455,20,FV,Somerst,1Story,7,2004,2005,VinylSd,VinylSd,None,PConc,Gd,GLQ,1221,6,0,Attchd,RFn,2,400,185000,1,1,0,0
1248,8,60,RL,NWAmes,2Story,7,1973,1973,HdBoard,HdBoard,Stone,CBlock,Gd,ALQ,2090,7,2,Attchd,RFn,2,484,200000,0,1,1,1
1249,76,180,RM,MeadowV,SLvl,4,1973,1973,CemntBd,CmentBd,None,CBlock,Gd,GLQ,988,5,0,BuiltIn,Unf,1,297,91000,1,0,1,1
1250,147,30,RM,BrkSide,1Story,5,1931,1993,Wd Sdng,Wd Sdng,None,BrkTil,TA,BLQ,875,5,0,Detchd,Unf,1,180,105000,0,0,1,1
1251,167,20,RL,ClearCr,1Story,5,1955,1993,Wd Sdng,Wd Sdng,None,CBlock,TA,LwQ,1867,7,3,Attchd,Fin,1,303,190000,1,0,0,1
1252,374,20,RL,NAmes,1Story,5,1953,1953,MetalSd,MetalSd,None,PConc,TA,BLQ,1319,5,0,Attchd,Unf,1,270,123000,0,0,1,1
1253,446,20,RL,Edwards,1Story,6,1956,1956,Wd Sdng,Wd Sdng,None,CBlock,TA,Unf,1689,7,1,Attchd,Unf,2,480,127500,1,0,1,1
1254,496,30,C (all),IDOTRR,1Story,4,1920,1950,Wd Sdng,Wd Sdng,None,CBlock,TA,Rec,720,4,0,Attchd,Unf,0,0,34900,1,0,1,1
1255,550,60,FV,Somerst,2Story,7,2003,2004,VinylSd,VinylSd,None,PConc,Gd,Unf,2094,8,1,BuiltIn,Fin,2,615,263000,1,1,0,0
1256,607,20,RL,CollgCr,1Story,5,1996,1996,VinylSd,VinylSd,None,PConc,Gd,GLQ,1040,6,0,Detchd,Unf,2,576,152000,1,0,1,0
1257,613,60,RL,CollgCr,2Story,8,2001,2001,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1872,7,1,BuiltIn,RFn,2,531,261500,1,1,0,0
1258,638,190,RM,OldTown,1.5Fin,5,1954,1954,Wd Sdng,Wd Sdng,None,CBlock,TA,Unf,1387,7,0,BuiltIn,Unf,1,256,93000,0,1,1,0
1259,726,20,RL,NAmes,1Story,4,1970,1970,HdBoard,Plywood,None,CBlock,TA,ALQ,864,5,0,Detchd,Unf,2,660,120500,0,0,1,0
1260,810,75,RM,OldTown,2.5Unf,5,1898,1965,AsbShng,AsbShng,None,PConc,TA,Unf,2138,11,0,Detchd,Unf,2,360,106000,1,1,1,1
1261,992,70,RM,OldTown,2Story,8,1882,1986,Wd Sdng,Wd Sdng,None,BrkTil,TA,BLQ,1742,8,1,Attchd,Unf,2,424,168000,0,0,0,0
